UniqueID;Title;Primary hostaddress;Host in cluster;Running on host / cluster;CMDB status;Operating system
RZV-CTS-47.bev.int_10.2.7.71;RZV-CTS-47.bev.int;10.2.7.71;;;in operation;Windows Server 2019 Datacenter
RZV-CTS-48.bev.int_10.2.7.72;RZV-CTS-48.bev.int;10.2.7.72;;;in operation;Windows Server 2019 Datacenter
RZV-CTS-T1.bev.int_10.2.7.131_RZ1-ESX-29;RZV-CTS-T1.bev.int;10.2.7.131;RZ1-ESX-29;CL-CTX;in operation;Windows Server 2019 Datacenter
RZV-CTS-T2.bev.int_10.2.7.132;RZV-CTS-T2.bev.int;10.2.7.132;;;in operation;Windows Server 2019 Datacenter
RZV-CTS-T3.bev.int_10.2.7.133;RZV-CTS-T3.bev.int;10.2.7.133;;;in operation;Windows Server 2019 Datacenter
RZV-CTS-T4.bev.int_10.2.7.134;RZV-CTS-T4.bev.int;10.2.7.134;;;in operation;Windows Server 2019 Datacenter
RZV-CTS-T5.bev.int_10.2.7.135;RZV-CTS-T5.bev.int;10.2.7.135;;;in operation;Windows Server 2019 Datacenter
RZV-CTS-V1.bev.int_10.2.7.141;RZV-CTS-V1.bev.int;10.2.7.141;;;in operation;Windows Server 2019 Datacenter
rzv-dba-01.bev.int_10.2.8.104;rzv-dba-01.bev.int;10.2.8.104;;;in operation;Red Hat Enterprise Server 5.10
RZV-DDC-11.bev.int_10.2.7.111;RZV-DDC-11.bev.int;10.2.7.111;;;in operation;Windows Server 2019 Datacenter
RZV-DDC-12.bev.int_10.2.7.112;RZV-DDC-12.bev.int;10.2.7.112;;;in operation;Windows Server 2019 Datacenter
RZV-DDC-XX.bev.int_10.2.7.119_rz2-esx-24.bev.int;RZV-DDC-XX.bev.int;10.2.7.119;rz2-esx-24.bev.int;CL-CTX;in operation;Windows Server 2019
RZV-DUAL-01_RZ1-ESX-32;RZV-DUAL-01;;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2
RZV-E19-01.bev.int_10.2.2.20_rz2-esx-32.bev.int;RZV-E19-01.bev.int;10.2.2.20;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-E19-02.bev.int_10.2.2.21_RZ2-ESX-31;RZV-E19-02.bev.int;10.2.2.21;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-EGALTS-01.ega.local_10.1.33.23_RZ1-ESX-37;RZV-EGALTS-01.ega.local;10.1.33.23;RZ1-ESX-37;CL_DMZ;in operation;Windows Server 2019
rzv-egavvc-01.bev.int_10.2.9.103_rz2-esx-32.bev.int;rzv-egavvc-01.bev.int;10.2.9.103;rz2-esx-32.bev.int;CL_PU;in operation;VMware Photon OS
RZV-EGN-01.bev.int_10.2.9.105_RZ1-ESX-50;RZV-EGN-01.bev.int;10.2.9.105;RZ1-ESX-50;CL_PU;in operation;Windows Server 2003 Standard
RZV-EKP-01_10.1.40.71_RZ1-ESX-36;RZV-EKP-01;10.1.40.71;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.8.2003
RZV-EKP-02_10.1.40.72_RZ1-ESX-36;RZV-EKP-02;10.1.40.72;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.8.2003
RZV-ELA-01_10.1.25.11_RZ2-ESX-36;RZV-ELA-01;10.1.25.11;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.9.2009
RZV-ESD-01_10.1.11.22_RZ1-ESX-39;RZV-ESD-01;10.1.11.22;RZ1-ESX-39;CL_WEB;in operation;CentOS 6
RZV-ESD-02_10.1.11.122_RZ1-ESX-39;RZV-ESD-02;10.1.11.122;RZ1-ESX-39;CL_WEB;in operation;CentOS 6
RZV-ETUADR-01;RZV-ETUADR-01;;;;in operation;CentOS Linux 7.9.2009
RZV-ETUADR-02_RZ1-ESX-39;RZV-ETUADR-02;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-ETUADR-03_10.6.8.93_RZ1-ESX-39;RZV-ETUADR-03;10.6.8.93;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-ETUESP-01;RZV-ETUESP-01;;;;in operation;CentOS Linux 7.6.1810
RZV-ETUFIL-01_RZ1-ESX-37;RZV-ETUFIL-01;;RZ1-ESX-37;CL_DMZ;in operation;Windows Server 2008
RZV-ETUFIL-01.egatest.local_10.6.7.20_RZ1-ESX-36;RZV-ETUFIL-01.egatest.local;10.6.7.20;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2019
RZV-ETUFIL-02.egatest.local_10.6.7.22_RZ2-ESX-36;RZV-ETUFIL-02.egatest.local;10.6.7.22;RZ2-ESX-36;CL_DMZ;in operation;Windows Server 2019
RZV-ETUGEOWC-01;RZV-ETUGEOWC-01;;;;in operation;CentOS Linux 7.9.2009
RZV-ETUGES-01_10.6.8.61_RZ1-ESX-39;RZV-ETUGES-01;10.6.8.61;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-ETUGSDB-01_10.6.7.51_RZ1-ESX-37;RZV-ETUGSDB-01;10.6.7.51;RZ1-ESX-37;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-ETUGSMS-01_10.6.7.53_RZ2-ESX-36;RZV-ETUGSMS-01;10.6.7.53;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-ETUGSMS-02_10.6.7.54_RZ2-ESX-36;RZV-ETUGSMS-02;10.6.7.54;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-ETUGSNFS-01_10.6.7.50_RZ1-ESX-36;RZV-ETUGSNFS-01;10.6.7.50;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.9.2009
RZV-ETUGSPPS-01_10.6.7.52_RZ2-ESX-37;RZV-ETUGSPPS-01;10.6.7.52;RZ2-ESX-37;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-ETUIMD-01_RZ1-ESX-39;RZV-ETUIMD-01;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-ETUIMP-01.egatest.local_10.6.7.134_RZ1-ESX-37;RZV-ETUIMP-01.egatest.local;10.6.7.134;RZ1-ESX-37;CL_DMZ;in operation;Windows Server 2008 R2
RZV-ETUIMP-02.egatest.local_10.6.7.55_RZ2-ESX-36;RZV-ETUIMP-02.egatest.local;10.6.7.55;RZ2-ESX-36;CL_DMZ;in operation;Windows Server 2019
RZV-ETULTS-01.egatest.local_10.6.7.23_RZ2-ESX-37;RZV-ETULTS-01.egatest.local;10.6.7.23;RZ2-ESX-37;CL_DMZ;in operation;Windows Server 2019
rzv-etuorc-01.egatest.local_10.6.7.30_RZ2-ESX-47;rzv-etuorc-01.egatest.local;10.6.7.30;RZ2-ESX-47;CL_DB;in operation;Windows Server 2003 Standard
rzv-etusdb-01.egatest.local_RZ2-ESX-47;rzv-etusdb-01.egatest.local;;RZ2-ESX-47;CL_DB;in operation;Oracle Linux Server 7.4
rzv-etusde-01.egatest.local_RZ2-ESX-47;rzv-etusde-01.egatest.local;;RZ2-ESX-47;CL_DB;in operation;Red Hat Enterprise Server 5.6
rzv-etuuba-01.egatest.local_RZ2-ESX-46;rzv-etuuba-01.egatest.local;;RZ2-ESX-46;CL_DB;in operation;Oracle Linux Server 7.6
rzv-etuwbc-01.egatest.local_10.6.7.36_RZ2-ESX-37;rzv-etuwbc-01.egatest.local;10.6.7.36;RZ2-ESX-37;CL_DMZ;in operation;Windows
rzv-etuwbc-01n.egatest.local_10.6.7.136_RZ2-ESX-37;rzv-etuwbc-01n.egatest.local;10.6.7.136;RZ2-ESX-37;CL_DMZ;in operation;Windows
RZV-ETUWCD-01_RZ1-ESX-39;RZV-ETUWCD-01;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.5.1804
RZV-ETUWSA-01_10.6.8.22_RZ1-ESX-39;RZV-ETUWSA-01;10.6.8.22;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-ETUZLH-01_10.6.8.51_RZ1-ESX-39;RZV-ETUZLH-01;10.6.8.51;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
rzv-ev-01.bev.int_10.2.2.221;rzv-ev-01.bev.int;10.2.2.221;;;in operation;Windows Server 2019 Datacenter
RZV-EXTHOP-01_10.1.38.31_RZ1-ESX-39;RZV-EXTHOP-01;10.1.38.31;RZ1-ESX-39;CL_WEB;in operation;Windows Server 2019
RZV-FPM-01.bev.int_10.2.6.31_RZ1-ESX-32;RZV-FPM-01.bev.int;10.2.6.31;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-FTP-01_10.1.18.11_RZ1-ESX-59;RZV-FTP-01;10.1.18.11;RZ1-ESX-59;CL_WEB;in operation;CentOS 7
RZV-FTP-02.bev.int_10.2.6.10;RZV-FTP-02.bev.int;10.2.6.10;;;in operation;Windows Server 2019 Datacenter
RZV-FWDADM-01_10.2.8.71_RZ1-ESX-31;RZV-FWDADM-01;10.2.8.71;RZ1-ESX-31;CL_PU;in operation;CentOS Linux 7.4.1708
RZV-GEOWC-01_10.1.32.22;RZV-GEOWC-01;10.1.32.22;;;in operation;CentOS Linux 7.9.2009
RZV-GEOWC-02;RZV-GEOWC-02;;;;in operation;CentOS Linux 7.9.2009
RZV-GEUBUI-03_10.70.5.35;RZV-GEUBUI-03;10.70.5.35;;;in operation;CentOS
rzv-geuorc-01.beu.local_10.70.5.40_RZ2-ESX-47;rzv-geuorc-01.beu.local;10.70.5.40;RZ2-ESX-47;CL_DB;in operation;Red Hat Enterprise Server 5.6
RZV-GEUVW7-02.user.bev.int_10.70.155.36_RZ1-ESX-41;RZV-GEUVW7-02.user.bev.int;10.70.155.36;RZ1-ESX-41;CL_BEU;in operation;Windows 7
RZV-GEUVW7-06.user.bev.int_10.70.155.40;RZV-GEUVW7-06.user.bev.int;10.70.155.40;;;in operation;Windows 7
RZV-GEUVW7-07.user.bev.int_10.70.155.41_RZ1-ESX-51.bev.int;RZV-GEUVW7-07.user.bev.int;10.70.155.41;RZ1-ESX-51.bev.int;CL_BEU;in operation;Windows 7
RZV-GEUVW7-08;RZV-GEUVW7-08;;;;in operation;Windows 7
RZV-GEUXPE-08.user.bev.int_10.70.155.28;RZV-GEUXPE-08.user.bev.int;10.70.155.28;;;in operation;Windows XP
RZV-GEUXPE-09.user.bev.int_RZ1-ESX-41;RZV-GEUXPE-09.user.bev.int;;RZ1-ESX-41;CL_BEU;in operation;Windows XP
RZV-GEUXPE-10.user.bev.int_10.70.155.30_rz2-esx-51.bev.int;RZV-GEUXPE-10.user.bev.int;10.70.155.30;rz2-esx-51.bev.int;CL_BEU;in operation;Windows XP
RZV-GEUXPE-15_RZ2-ESX-41;RZV-GEUXPE-15;;RZ2-ESX-41;CL_BEU;in operation;Windows XP
RZV-GIPDBREP-01_10.1.29.61;RZV-GIPDBREP-01;10.1.29.61;;;in operation;CentOS 4/5
RZV-GNS-01_10.1.6.11_RZ2-ESX-59;RZV-GNS-01;10.1.6.11;RZ2-ESX-59;CL_WEB;in operation;CentOS 6
RZV-GNS-02_10.1.6.12;RZV-GNS-02;10.1.6.12;;;in operation;CentOS 7
RZV-GNS-03_10.1.6.13_RZ1-ESX-39;RZV-GNS-03;10.1.6.13;RZ1-ESX-39;CL_WEB;in operation;CentOS 7
RZV-GNS-04_10.1.6.14_RZ1-ESX-59;RZV-GNS-04;10.1.6.14;RZ1-ESX-59;CL_WEB;in operation;CentOS 7
RZV-GNS-05_10.1.6.15;RZV-GNS-05;10.1.6.15;;;in operation;CentOS 4/5/6
RZV-GNS-07_10.1.6.17_RZ1-ESX-39;RZV-GNS-07;10.1.6.17;RZ1-ESX-39;CL_WEB;in operation;CentOS 7
RZV-GNS-08_192.168.122.1_RZ1-ESX-39;RZV-GNS-08;192.168.122.1;RZ1-ESX-39;CL_WEB;in operation;CentOS 7
RZV-GNSADMIN-01_10.1.6.20_RZ2-ESX-59;RZV-GNSADMIN-01;10.1.6.20;RZ2-ESX-59;CL_WEB;in operation;CentOS 7
RZV-GSADM-01.bev.int_10.1.23.20_RZ2-ESX-37;RZV-GSADM-01.bev.int;10.1.23.20;RZ2-ESX-37;CL_DMZ;in operation;Windows Server 2008 R2 Standard
RZV-GSDB-01_RZ2-ESX-37;RZV-GSDB-01;;RZ2-ESX-37;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSGWC-01;RZV-GSGWC-01;;;;in operation;CentOS Linux 7.6.1810
RZV-GSMETA-01_RZ1-ESX-37;RZV-GSMETA-01;;RZ1-ESX-37;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSMETA-02_10.1.23.32_RZ2-ESX-36;RZV-GSMETA-02;10.1.23.32;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSNFS-01_10.1.23.10_RZ1-ESX-36;RZV-GSNFS-01;10.1.23.10;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.9.2009
RZV-GSNFS-01_RZ2-ESX-36;RZV-GSNFS-01;;RZ2-ESX-36;CL_DMZ;in operation;CentOS
RZV-GSPPS-01_10.1.23.12_RZ1-ESX-37;RZV-GSPPS-01;10.1.23.12;RZ1-ESX-37;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSWMS-01_RZ2-ESX-59;RZV-GSWMS-01;;RZ2-ESX-59;CL_WEB;in operation;CentOS Linux 7.6.1810
RZV-GSWMS-02_RZ2-ESX-39;RZV-GSWMS-02;;RZ2-ESX-39;CL_WEB;in operation;CentOS Linux 7.6.1810
RZV-GSWMS-03;RZV-GSWMS-03;;;;in operation;CentOS Linux 7.6.1810
RZV-GSWMS-04_RZ2-ESX-39;RZV-GSWMS-04;;RZ2-ESX-39;CL_WEB;in operation;CentOS Linux 7.6.1810
RZV-GSWPS-01_RZ2-ESX-36;RZV-GSWPS-01;;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSWPS-02_RZ2-ESX-36;RZV-GSWPS-02;;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSWPS-03_172.19.0.1_RZ2-ESX-36;RZV-GSWPS-03;172.19.0.1;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GSWPS-04_RZ2-ESX-36;RZV-GSWPS-04;;RZ2-ESX-36;CL_DMZ;in operation;CentOS Linux 7.6.1810
RZV-GTUBHV-01_10.6.6.30_RZ1-ESX-37;RZV-GTUBHV-01;10.6.6.30;RZ1-ESX-37;CL_DMZ;in operation;CentOS Linux 7.8.2003
RZV-GTUBHV-02_10.6.6.130_RZ1-ESX-36;RZV-GTUBHV-02;10.6.6.130;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.8.2003
rzv-gtuorc-01.btu.local_RZ2-ESX-46;rzv-gtuorc-01.btu.local;;RZ2-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.9
RZV-GTUSTP-01_10.6.3.81_RZ1-ESX-36;RZV-GTUSTP-01;10.6.3.81;RZ1-ESX-36;CL_DMZ;in operation;Rocky Linux 9.6
RZV-GTUSTP-02_10.6.3.181_RZ2-ESX-36;RZV-GTUSTP-02;10.6.3.181;RZ2-ESX-36;CL_DMZ;in operation;Rocky Linux 9.6
RZV-I1T-01.bev.int_10.2.3.92_RZ1-ESX-32;RZV-I1T-01.bev.int;10.2.3.92;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-I1T-02.bev.int_10.2.3.93_RZ1-ESX-31;RZV-I1T-02.bev.int;10.2.3.93;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-IDOIT-01.bev.int_10.2.5.30_RZ1-ESX-32;RZV-IDOIT-01.bev.int;10.2.5.30;RZ1-ESX-32;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-IGM-01.bev.int_10.2.9.8_RZ1-ESX-32;RZV-IGM-01.bev.int;10.2.9.8;RZ1-ESX-32;CL_PU;in operation;Windows Server 2003 Standard
RZV-IGM-03.bev.int_10.2.9.10_RZ1-ESX-31;RZV-IGM-03.bev.int;10.2.9.10;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-IMD-01_10.1.32.25_RZ2-ESX-39;RZV-IMD-01;10.1.32.25;RZ2-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-IMD-01_RZ1-ESX-39;RZV-IMD-01;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-IMD-01_RZ1-ESX-39;RZV-IMD-01;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-IRS-01.bev.int_10.2.8.121_RZ1-ESX-34;RZV-IRS-01.bev.int;10.2.8.121;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-JDISC-01.bev.int_10.1.51.21_RZ1-ESX-36;RZV-JDISC-01.bev.int;10.1.51.21;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2019 Datacenter
RZV-JIR-01_10.2.3.12_rz2-esx-34.bev.int;RZV-JIR-01;10.2.3.12;rz2-esx-34.bev.int;CL_PU;in operation;CentOS Linux 7.8.2003
rzv-kgb-01.bev.int_RZ2-ESX-47;rzv-kgb-01.bev.int;;RZ2-ESX-47;CL_DB;in operation;Oracle Linux Server 7.4
rzv-kmo-01.bev.int_RZ2-ESX-46;rzv-kmo-01.bev.int;;RZ2-ESX-46;CL_DB;in operation;Oracle Linux Server 8.6
RZV-KMORC-01_10.1.64.81_RZ2-ESX-47;RZV-KMORC-01;10.1.64.81;RZ2-ESX-47;CL_DB;in operation;Oracle Linux Server 9.5
RZV-KMORC-01_10.1.64.81_RZ2-ESX-46;RZV-KMORC-01;10.1.64.81;RZ2-ESX-46;CL_DB;in operation;Oracle Linux Server 9.5
RZV-LDC-01.bev.int_10.2.6.60_RZ2-ESX-35;RZV-LDC-01.bev.int;10.2.6.60;RZ2-ESX-35;CL_PU_MAT;in operation;Windows Server 2019 Datacenter
rzv-leuorc-01.beu.local_RZ1-ESX-46;rzv-leuorc-01.beu.local;;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.9
RZV-LFR-01_10.2.3.14_RZ1-ESX-31;RZV-LFR-01;10.2.3.14;RZ1-ESX-31;CL_PU;in operation;CentOS Linux 7.8.2003
RZV-LPX-02_RZ1-ESX-31;RZV-LPX-02;;RZ1-ESX-31;CL_PU;in operation;CentOS
RZV-LTS-01.bev.int_10.2.8.21;RZV-LTS-01.bev.int;10.2.8.21;;;in operation;Windows Server 2019 Datacenter
RZV-LTS-02.bev.int_10.2.8.22_rz2-esx-32.bev.int;RZV-LTS-02.bev.int;10.2.8.22;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-LTS-03.bev.int_10.2.8.23_RZ1-ESX-31;RZV-LTS-03.bev.int;10.2.8.23;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-LZZ-01.bev.int_10.2.8.11_RZ1-ESX-50;RZV-LZZ-01.bev.int;10.2.8.11;RZ1-ESX-50;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-LZZ-02.bev.int_10.2.8.12_rz2-esx-34.bev.int;RZV-LZZ-02.bev.int;10.2.8.12;rz2-esx-34.bev.int;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-LZZ-04.bev.int_10.2.8.16_RZ1-ESX-32;RZV-LZZ-04.bev.int;10.2.8.16;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-LZZ-06.bev.int_10.2.8.18_RZ1-ESX-34;RZV-LZZ-06.bev.int;10.2.8.18;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-M365-01.bev.int_10.2.10.111;RZV-M365-01.bev.int;10.2.10.111;;;in operation;Windows Server 2019 Datacenter
RZV-MAT-01.bev.int_RZ1-ESX-35;RZV-MAT-01.bev.int;;RZ1-ESX-35;CL_PU_MAT;in operation;Windows Server 2019 Datacenter
RZV-MAT-02.bev.int_RZ2-ESX-35;RZV-MAT-02.bev.int;;RZ2-ESX-35;CL_PU_MAT;in operation;Windows Server 2019 Datacenter
RZV-MAT-03.bev.int_RZ2-ESX-33;RZV-MAT-03.bev.int;;RZ2-ESX-33;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-MAT-04.bev.int_RZ2-ESX-50;RZV-MAT-04.bev.int;;RZ2-ESX-50;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-MIS-01.bev.int_10.122.73.60_RZ1-ESX-36;RZV-MIS-01.bev.int;10.122.73.60;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2008 R2
RZV-MIS-02.bev.int_10.122.73.61_RZ2-ESX-37;RZV-MIS-02.bev.int;10.122.73.61;RZ2-ESX-37;CL_DMZ;in operation;Windows Server 2019
RZV-MPNAMT-01_10.1.37.7_rz1-esx-22.bev.int;RZV-MPNAMT-01;10.1.37.7;rz1-esx-22.bev.int;CL_APOS;in operation;Windows Server 2019
RZV-MPR-01_10.1.40.81_RZ1-ESX-36;RZV-MPR-01;10.1.40.81;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.8.2003
RZV-MPR-02_10.1.40.82_RZ1-ESX-36;RZV-MPR-02;10.1.40.82;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.8.2003
RZV-MPR-03_10.1.40.83_RZ1-ESX-36;RZV-MPR-03;10.1.40.83;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.8.2003
RZV-MST-00_rz2-esx-30.bev.int;RZV-MST-00;;rz2-esx-30.bev.int;CL-CTX;in operation;Windows Server 2016
RZV-MST-11.bev.int_10.2.7.123;RZV-MST-11.bev.int;10.2.7.123;;;in operation;Windows Server 2016
RZV-MST-21.bev.int_10.2.7.124;RZV-MST-21.bev.int;10.2.7.124;;;in operation;Windows Server 2019 Datacenter
RZV-MST-31.bev.int;RZV-MST-31.bev.int;;;;in operation;Windows Server 2019
RZV-NAV-01_RZ1-ESX-31;RZV-NAV-01;;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2
RZV-NAV-02.bev.int_10.122.73.50_RZ1-ESX-36;RZV-NAV-02.bev.int;10.122.73.50;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2008 R2
RZV-NBR-01.bev.int_10.2.2.72_RZ1-ESX-50;RZV-NBR-01.bev.int;10.2.2.72;RZ1-ESX-50;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-NBSNAP-01_10.2.2.73_RZ1-ESX-34;RZV-NBSNAP-01;10.2.2.73;RZ1-ESX-34;CL_PU;in operation;Red Hat Enterprise Linux 9.4
RZV-NCLOUD-01_10.1.42.21;RZV-NCLOUD-01;10.1.42.21;;;in operation;CentOS Linux 7.9.2009
RZV-OCR-01.bev.int_10.2.3.8;RZV-OCR-01.bev.int;10.2.3.8;;;in operation;Windows Server 2003 Standard
RZV-OCR-02.bev.int_10.2.3.5;RZV-OCR-02.bev.int;10.2.3.5;;;in operation;Windows Server 2003 Standard
RZV-OCR-03.bev.int_rz2-esx-32.bev.int;RZV-OCR-03.bev.int;;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-OCR-03.bev.int_rz2-esx-32.bev.int;RZV-OCR-03.bev.int;;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-OEUADM-02.beu.local_10.70.2.139_RZ2-ESX-41;RZV-OEUADM-02.beu.local;10.70.2.139;RZ2-ESX-41;CL_BEU;in operation;Windows Server 2016
RZV-OEUARC-01_RZ1-ESX-41;RZV-OEUARC-01;;RZ1-ESX-41;CL_BEU;in operation;Red Hat Enterprise Linux 8.7
RZV-OEUARC-01_RZ1-ESX-41;RZV-OEUARC-01;;RZ1-ESX-41;CL_BEU;in operation;Red Hat Enterprise Server 6.10
RZV-OEUCTS-02_RZ1-ESX-51.bev.int;RZV-OEUCTS-02;;RZ1-ESX-51.bev.int;CL_BEU;in operation;Red Hat Enterprise Server 7.9
RZV-OEUOTD-02_10.70.2.147_RZ1-ESX-41;RZV-OEUOTD-02;10.70.2.147;RZ1-ESX-41;CL_BEU;in operation;CentOS Linux 7.9.2009
rzv-ogb-01.bev.int_10.1.64.55_RZ1-ESX-46;rzv-ogb-01.bev.int;10.1.64.55;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.10
rzv-oli-01.bev.int_10.1.64.50_RZ1-ESX-46;rzv-oli-01.bev.int;10.1.64.50;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.9
rzv-opsi-01.bev.int;rzv-opsi-01.bev.int;;;;in operation;Rocky Linux release 8.10
rzv-orc-01.ega.local_RZ1-ESX-46;rzv-orc-01.ega.local;;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.9
rzv-otd-02.bev.int_10.1.64.148_RZ1-ESX-36;rzv-otd-02.bev.int;10.1.64.148;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.9.2009
RZV-OTUADM-02.btu.local_10.75.1.140_RZ1-ESX-37;RZV-OTUADM-02.btu.local;10.75.1.140;RZ1-ESX-37;CL_DMZ;in operation;Windows Server 2019
rzv-otuarc-01.btu.local_10.75.1.142_RZ1-ESX-36;rzv-otuarc-01.btu.local;10.75.1.142;RZ1-ESX-36;CL_DMZ;in operation;Red Hat Enterprise Linux 8.8
rzv-otuarc-01.btu.local_RZ2-ESX-37;rzv-otuarc-01.btu.local;;RZ2-ESX-37;CL_DMZ;in operation;Red Hat Enterprise Server 6.10
rzv-otucts-02.btu.local_RZ2-ESX-36;rzv-otucts-02.btu.local;;RZ2-ESX-36;CL_DMZ;in operation;Red Hat Enterprise Server 7.9
rzv-otuotd-02.btu.local_10.75.1.148_RZ1-ESX-37;rzv-otuotd-02.btu.local;10.75.1.148;RZ1-ESX-37;CL_DMZ;in operation;CentOS Linux 7.9.2009
RZV-OTUSCM-01_10.75.1.91_RZ1-ESX-36;RZV-OTUSCM-01;10.75.1.91;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.9.2009
rzv-poptest-01.bev.int_10.2.8.101;rzv-poptest-01.bev.int;10.2.8.101;;;in operation;Rocky Linux 9.5
RZV-POR-01.user.bev.int_10.2.3.120_RZ1-ESX-31;RZV-POR-01.user.bev.int;10.2.3.120;RZ1-ESX-31;CL_PU;in operation;Windows Server 2003
RZV-POR-02.user.bev.int_10.2.3.122_RZ1-ESX-31;RZV-POR-02.user.bev.int;10.2.3.122;RZ1-ESX-31;CL_PU;in operation;Windows Server 2003
RZV-PTR-03.bev.int_10.2.2.153_rz2-esx-32.bev.int;RZV-PTR-03.bev.int;10.2.2.153;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-PTR-04.bev.int_10.2.2.154_RZ2-ESX-50;RZV-PTR-04.bev.int;10.2.2.154;RZ2-ESX-50;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-PTR-11.bev.int_10.2.3.101;RZV-PTR-11.bev.int;10.2.3.101;;;in operation;Windows Server 2008 R2 Standard
RZV-PTR-12.bev.int_10.2.3.102_RZ1-ESX-34;RZV-PTR-12.bev.int;10.2.3.102;RZ1-ESX-34;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-PTR-13.bev.int_10.2.3.103_rz2-esx-34.bev.int;RZV-PTR-13.bev.int;10.2.3.103;rz2-esx-34.bev.int;CL_PU;in operation;Windows Server 2008 R2 Standard
